Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432
2017-01-01,-1.4338745,-0.8088745,-1.6213745,-0.053381346,0.19661865,0.31612548,2.3161254,-0.053381346,-0.053381346,-0.115881346,0.37862548,0.37862548,2.6911254,2.6911254,2.5661254,-0.17838135,-0.5588745,-0.24637452,0.31612548,0.5435425,2.0435424,2.0435424,2.7536254,2.6911254,0.7536255,-0.43387452,-0.5588745,-0.6439575,-0.49637452,-0.49637452,0.6685425,2.1685424,1.6685425,4.1286254,2.5036254,2.5036254,0.7536255,-0.37137452,-0.37137452,-1.2064575,-1.0814575,-1.2064575,-0.43387452,-0.33145753,0.6110474,1.6685425,0.7935425,0.44112548,0.44112548,1.1735474,0.6286255,-0.26395264,-0.39395753,-1.0189575,-1.7064575,-1.0814575,-1.8314575,-1.1213745,-0.32645264,-0.32645264,0.23604736,0.23604736,0.48604736,-0.18387452,-1.7463745,-2.3314576,-1.9797119,0.17354736,0.48604736,0.36104736,-0.26395264,-1.0189575,-1.6439575,-1.6439575,-1.7689575,-1.3713745,-1.0764526,-0.9963745,-0.5764526,-0.20145264,0.23604736,-0.20645753,-0.5764526,-1.7463745,-1.8713745,-3.5411134,-3.5411134,-0.41721192,-0.13895264,0.29854736,0.29854736,0.048547365,-0.6389526,-1.2014526,-0.9514526,-0.7014526,-0.5139526,-0.5139526,-0.5764526,-0.5764526,-0.5764526,-0.6439575,-0.20645753,-0.20645753,-0.8889526,-2.1213746,-2.167212,-0.26895753,-0.33145753,-0.6047119,-0.16721192,-0.20145264,-0.32645264,-0.45145264,-0.5764526,-0.6389526,-0.20145264,-0.32645264,-0.6389526,-0.6389526,-0.7639526,-1.0764526,-0.9514526,-1.0189575,-1.2689575,-0.5814575,-0.6439575,-0.5189575,-2.1213746,-1.7297119,-0.26895753,-0.33145753,-1.1672119,-0.35471192,-1.0764526,-1.0764526,-0.45145264,-0.5764526,-0.5764526,-0.32645264,-0.26395264,-0.7014526,-0.7639526,-1.2014526,-1.8264526,-1.0764526,-1.5764526,-2.1661134,-1.2689575,-1.4564575,-0.7064575,-0.7064575,-0.6439575,-0.33145753,-0.33145753,-1.6047119,-1.7297119,-1.8547119,-1.3264526,-1.2014526,-1.3889526,-0.5139526,-0.5139526,-0.5139526,-0.7639526,-0.7639526,-1.2014526,-1.7639526,-1.7639526,-1.9514526,-2.6439576,-2.6439576,-2.4161134,-3.3155885,-2.2064576,-0.8314575,-0.8939575,-0.6439575,-0.6439575,-1.6672119,-1.7297119,-1.6389526,-1.2014526,-1.3889526,-0.20145264,-0.6389526,-1.0139526,-0.8889526,-1.3889526,-1.8889526,-1.7639526,-2.2639527,-2.7014527,-2.4514527,-2.8889527,-3.7064576,-3.3155885,-3.9405885,-1.0189575,-0.8939575,-0.5814575,-1.0814575,-1.0814575,-1.5814575,-1.7639526,-1.3889526,-1.3889526,-0.6389526,-0.5139526,-0.5139526,-1.0139526,-1.5139526,-2.0139527,-1.8889526,-2.3889527,-2.7639527,-2.7639527,-3.3264527,-4.0814576,-4.0814576,-4.5814576,-3.917212,-3.917212,-0.7064575,-0.9564575,-0.7689575,-1.9797119,-1.7639526,-1.5139526,-1.5764526,-2.0139527,-0.7014526,-1.8889526,-1.6389526,-2.1389527,-2.1389527,-2.4514527,-4.0139527,-2.8889527,-3.2639527,-5.5189576,-4.4564576,-4.2064576,-5.0189576,-4.7530885,-4.8155885,-1.3939575,-0.9564575,-1.5189575,-2.0189576,-1.7639526,-2.0139527,-2.3264527,-2.3264527,-2.1389527,-2.3889527,-2.4514527,-2.2014527,-2.5139527,-3.9514527,-4.0139527,-4.8889527,-5.7689576,-5.5189576,-4.8314576,-4.5814576,-4.5814576,-5.7530885,-4.2689576,-4.2689576,-1.8314575,-1.7689575,-2.2639527,-2.2014527,-2.6389527,-2.5139527,-2.6389527,-3.0764527,-3.1389527,-2.4514527,-2.7639527,-3.9514527,-3.9514527,-4.5139527,-5.8939576,-5.8939576,-5.0189576,-4.8939576,-4.8939576,-5.5189576,-5.4564576,-4.8939576,-3.7064576,-3.0189576,-2.2064576,-3.1389527,-2.7639527,-2.6389527,-3.0139527,-3.2014527,-4.0139527,-4.0139527,-3.1389527,-3.5764527,-4.1389527,-5.4514527,-5.9514527,-6.1389527,-6.0189576,-6.0814576,-5.1439576,-6.0814576,-5.7689576,-5.4564576,-5.5189576,-4.3939576,-3.0189576,-4.2014527,-3.2639527,-3.2639527,-3.1389527,-3.2639527,-3.7014527,-3.7639527,-3.5139527,-3.6389527,-3.5764527,-4.0764527,-5.6389527,-5.9514527,-6.5764527,-7.0189576,-7.0189576,-6.2064576,-7.0189576,-7.0189576,-5.8314576,-5.7064576,-5.7064576,-5.4564576,-6.5139527,-4.2014527,-3.3889527,-4.3889527,-3.9514527,-4.2014527,-3.5139527,-3.7014527,-3.7014527,-4.2014527,-5.7014527,-5.7014527,-6.3264527,-7.6389527,-7.3939576,-7.2064576,-7.4564576,-7.2689576,-7.0189576,-6.5189576,-6.0814576,-6.3939576,-4.3889527,-4.2639527,-3.7639527,-4.3889527,-4.0139527,-4.2014527,-4.8264527,-4.8264527,-5.4514527,-8.018957,-7.6389527,-8.081457,-7.7689576,-7.4564576,-8.581457,-6.8939576,-6.8939576,-7.0189576,-7.5814576,-4.3889527,-4.7639527,-5.0764527,-4.8264527,-5.5139527,-7.9514527,-7.9514527,-8.268957,-8.268957,-8.268957,-8.331457,-9.018957,-8.268957,-7.5189576,-8.456457,-5.5139527,-5.6389527,-6.7014527,-6.7014527,-8.768957,-9.018957,-8.518957,-8.393957,-9.393957,-9.018957,-9.706457,-9.893957,-8.456457,-6.7014527,-7.5764527,-9.831457,-9.018957,-9.393957,-9.643957,-9.643957,-10.518957,-10.393957,-10.393957,-10.456457,-10.018957,-10.581457,-9.956457,-10.581457,-11.331457,-10.518957,-10.331457,-11.331457,-11.518957,-11.331457,-11.643957,-11.768957,-12.518957
2017-01-02,-0.9064392,-0.34393921,-1.0939392,-0.46893921,0.15606079,0.12740478,2.1899047,-0.43509522,-0.43509522,-0.28143921,0.6274048,0.6274048,2.3774047,2.2094054,1.8774048,-0.37259522,-0.37259522,-0.24759522,0.6274048,2.0935607,3.4060607,3.4060607,2.6830077,2.2094054,0.31490478,-0.18509522,-0.37259522,-0.43509522,-0.18509522,-0.18509522,2.2185607,3.0935607,2.0310607,3.3969054,2.8080077,2.8080077,0.25240478,0.12740478,0.12740478,-0.49759522,-0.46893921,-0.9064392,-0.031439207,1.0310608,0.5935608,2.0310607,0.6560608,0.8435608,0.8435608,1.556482,0.3080078,-0.18509522,0.06490479,-0.37259522,-1.0314392,-0.46893921,-1.2189392,-0.9064392,0.46856079,0.46856079,-0.40643921,-0.40643921,0.09356079,0.5935608,0.40606079,0.5310608,-0.5314392,-0.7475952,-0.24759522,-0.18509522,-0.18509522,-0.8725952,-1.1564392,-1.1564392,-1.4064392,-1.0939392,-1.4064392,-0.34393921,-1.4689392,-0.9064392,-0.40643921,-0.7814392,-0.40643921,0.40606079,-0.15643921,-1.596289,-1.596289,-0.9689392,-0.9350952,-0.24759522,-0.24759522,-0.24759522,-0.8100952,-1.2475952,-1.1564392,-1.6564392,-1.9064392,-1.9064392,-1.4689392,-1.2814392,-1.2814392,-1.2814392,-0.8439392,-0.8439392,-0.031439207,-0.8439392,-0.6564392,-0.8439392,-1.0939392,-1.0314392,-1.0939392,-1.1850952,-1.0600952,-1.1030945,-0.9975952,-0.8100952,-0.9975952,-1.2814392,-1.8100952,-1.8100952,-1.7475952,-1.6225952,-1.6564392,-1.3439392,-1.4064392,-1.2189392,-1.0314392,-0.8439392,-0.8439392,-1.5939392,-1.0939392,-1.0939392,-1.2189392,-1.2814392,-1.9780945,-1.9780945,-1.4350952,-1.1655945,-1.1655945,-1.1225952,-1.1850952,-1.2475952,-1.4975952,-1.4975952,-1.9350952,-1.6225952,-1.7189392,-1.6564392,-1.4064392,-1.2814392,-1.0939392,-1.0939392,-1.0939392,-0.7814392,-0.7814392,-1.4064392,-1.3439392,-1.5939392,-2.3530946,-1.7905945,-1.7905945,-1.4780945,-1.2280945,-1.1655945,-1.3100952,-1.3100952,-1.3100952,-1.4975952,-1.4975952,-1.5600952,-1.7189392,-1.7189392,-1.5939392,-1.4689392,-1.2814392,-1.2189392,-1.5314392,-1.1564392,-0.9689392,-1.3439392,-1.3439392,-2.3530946,-1.9155945,-1.7905945,-0.85309446,-1.1030945,-1.1030945,-1.1655945,-1.4350952,-1.5600952,-1.4350952,-1.7475952,-1.9689392,-1.8100952,-1.8439392,-1.6564392,-1.4689392,-1.7814392,-1.8439392,-1.5314392,-1.6564392,-0.9689392,-0.9689392,-1.4064392,-2.6030946,-2.1655946,-2.1655946,-1.2905945,-0.91559446,-0.91559446,-1.1030945,-1.2905945,-1.5600952,-1.5600952,-1.6225952,-1.7189392,-1.7189392,-1.9064392,-1.9064392,-1.9064392,-1.8439392,-2.0314393,-2.0314393,-1.9064392,-1.8439392,-1.5939392,-1.4689392,-3.1030946,-2.7280946,-1.7905945,-1.7280945,-1.0405945,-1.5405945,-1.2905945,-1.7280945,-1.7280945,-1.6225952,-2.6850953,-1.6225952,-1.7814392,-2.3439393,-1.8439392,-1.7814392,-2.0939393,-2.2814393,-2.4689393,-2.0939393,-1.8439392,-1.8439392,-1.4064392,-3.1030946,-2.9780946,-2.2280946,-2.2280946,-1.7280945,-1.5405945,-1.9155945,-1.7905945,-2.1225953,-3.0600953,-2.6850953,-2.3725953,-2.3100953,-2.3439393,-1.9689392,-1.8439392,-1.8439392,-2.5314393,-2.4689393,-2.4689393,-2.0314393,-1.6564392,-5.3530946,-3.4155946,-3.2905946,-2.7905946,-2.0405946,-2.4155946,-2.4780946,-1.9155945,-2.5405946,-3.3169923,-3.3169923,-2.9350953,-2.4350953,-2.4350953,-1.7475952,-1.8725952,-1.8725952,-2.2814393,-2.2189393,-2.1564393,-2.3439393,-2.0939393,-1.9689392,-6.9780946,-4.4155946,-3.2905946,-3.1030946,-2.7280946,-2.9155946,-2.9155946,-2.8530946,-3.0669923,-3.4419923,-3.9419923,-4.019263,-4.019263,-2.7475953,-3.1225953,-1.8100952,-2.8100953,-2.4350953,-2.2189393,-2.3439393,-2.1564393,-2.0939393,-8.435095,-6.4155946,-6.4155946,-4.1030946,-3.0405946,-3.1030946,-2.9780946,-3.2280946,-3.0044923,-3.0669923,-3.6294923,-4.269263,-4.019263,-4.144263,-4.256018,-4.256018,-3.4064393,-3.7837892,-3.7837892,-2.4689393,-2.4689393,-2.4689393,-2.7814393,-9.103094,-8.728094,-5.8530946,-4.7905946,-4.2905946,-4.4155946,-3.2905946,-3.4155946,-3.4155946,-3.4419923,-3.8794923,-3.8794923,-4.706763,-4.456763,-4.519263,-4.631018,-5.006018,-4.4064393,-3.6587892,-2.9064393,-2.5314393,-2.7814393,-4.7905946,-4.6030946,-3.7905946,-4.0405946,-4.2280946,-3.6294923,-3.8169923,-4.0044923,-4.6919923,-4.831763,-4.456763,-4.769263,-5.131018,-5.006018,-5.193518,-3.6564393,-3.6564393,-3.2189393,-3.6564393,-4.0405946,-4.4155946,-4.2544923,-3.8169923,-4.5044923,-4.8169923,-4.8169923,-4.956763,-5.206763,-5.206763,-5.131018,-5.193518,-5.443518,-3.9064393,-4.4689393,-4.7905946,-4.5044923,-4.9419923,-5.0669923,-4.894263,-5.019263,-5.081763,-5.631018,-6.006018,-5.193518,-5.256018,-5.0314393,-4.4689393,-4.9419923,-6.0044923,-5.581763,-5.019263,-5.331763,-6.943518,-6.943518,-6.908789,-5.5314393,-5.5314393,-6.644263,-5.706763,-6.956763,-8.068518,-7.881018,-7.908789,-6.4064393,-5.6564393,-7.381018,-9.033789,-7.908789,-7.783789,-8.596289,-9.096289
2017-01-03,0.63909304,0.66359866,0.33568725,0.33568725,0.7688843,0.5856873,2.5856872,0.27318725,0.27318725,0.45638427,1.0188843,1.0188843,2.5927672,1.8427674,1.9760987,0.21068725,0.1371704,0.5188843,0.82467043,1.1371704,3.1371703,3.1371703,1.9052674,1.8427674,0.39388427,0.07467041,0.1371704,0.07467041,0.3246704,0.3246704,1.1996704,2.6996703,1.3313843,3.2177672,1.5927674,1.5927674,0.14388427,0.08138428,0.08138428,0.07467041,-0.05032959,0.1371704,0.3871704,0.3246704,0.2621704,1.3313843,0.3246704,0.8313843,0.8313843,0.28026733,-0.2378296,-0.61282957,-0.10611572,-0.2378296,-0.05032959,-0.05032959,-0.11282959,0.07467041,0.01217041,0.01217041,-0.3628296,-0.67532957,-0.05032959,0.9563843,0.7688843,0.57467043,0.01217041,-1.5322326,-0.98782957,-0.86282957,-0.61282957,-0.98782957,-0.1753296,-0.1753296,-0.11282959,-0.3003296,-0.3628296,-0.11282959,-1.4253296,-0.92532957,-0.67532957,-0.67532957,-0.05032959,0.7688843,0.7063843,-0.73782957,-0.73782957,0.51217043,-1.9253296,-1.1128296,-1.1128296,-0.86282957,-1.3628296,-1.4253296,-1.4253296,-1.5503296,-1.3003296,-1.3003296,-1.1128296,-0.86282957,-0.86282957,-1.0503296,-0.67532957,-0.67532957,0.8313843,0.1371704,0.33138427,0.3246704,0.1996704,0.51217043,0.63717043,-2.3628297,-2.0503297,-2.0503297,-1.6128296,-1.3628296,-1.4253296,-1.4878296,-1.4253296,-1.4253296,-1.1128296,-0.80032957,-1.0503296,-0.86282957,-1.0503296,-0.73782957,-0.98782957,-0.92532957,0.1371704,-0.1753296,0.1371704,0.1996704,0.3871704,0.2621704,-3.7197328,-3.7197328,-2.4253297,-1.9878296,-1.9878296,-1.6128296,-1.5503296,-1.6128296,-1.8003296,-1.5503296,-1.4253296,-0.80032957,-0.55032957,-0.80032957,-1.0503296,-1.2378296,-1.1753296,-1.1753296,-0.98782957,0.1371704,0.1371704,0.3871704,0.3871704,0.3871704,-4.2197328,-3.8003297,-3.9253297,-2.4253297,-1.9253296,-1.8628296,-1.6753296,-1.6753296,-1.4878296,-1.2378296,-1.2378296,-0.55032957,-0.3003296,-0.3003296,-0.80032957,-0.80032957,-0.98782957,-1.3628296,-1.7378296,-1.5503296,0.1371704,0.57467043,0.3871704,-5.0503297,-3.9253297,-3.9253297,-2.6128297,-2.3003297,-2.1753297,-1.8628296,-1.6753296,-1.6753296,-1.3003296,-1.1753296,-1.0503296,-0.3628296,-0.3003296,-0.73782957,-0.80032957,-1.8628296,-1.8628296,-1.7378296,-1.8003296,-0.4878296,-0.4878296,0.3246704,-5.4072328,-4.4253297,-4.4253297,-3.0503297,-2.4878297,-2.4878297,-2.1753297,-2.2378297,-1.9253296,-1.6753296,-1.8003296,-1.3628296,-1.3628296,-1.0503296,-0.73782957,-0.73782957,-1.4878296,-2.1753297,-2.1753297,-1.8003296,-1.9253296,-1.8003296,0.1371704,-5.7378297,-5.0503297,-4.4878297,-4.4253297,-2.9878297,-3.5503297,-2.7378297,-2.3003297,-2.3003297,-2.1128297,-2.9253297,-1.8003296,-1.4253296,-2.2378297,-0.98782957,-0.73782957,-1.6753296,-2.4878297,-2.9878297,-2.3003297,-1.9253296,-2.0503297,-0.86282957,-5.7378297,-6.0503297,-5.3003297,-5.3003297,-4.4253297,-3.5503297,-3.6128297,-2.7378297,-2.3628297,-3.1128297,-2.9253297,-3.0503297,-2.8003297,-2.2378297,-1.9253296,-1.6128296,-1.6128296,-3.0503297,-3.2378297,-3.2378297,-2.2378297,-1.9878296,-7.3003297,-6.3447328,-6.8447328,-6.2378297,-5.3628297,-5.3628297,-4.4878297,-3.6128297,-3.5503297,-3.4253297,-3.4253297,-3.2378297,-3.1753297,-3.1753297,-2.4253297,-1.9878296,-1.9878296,-2.8003297,-3.3628297,-3.4253297,-2.9878297,-2.3003297,-2.1753297,-8.481115,-7.4697328,-6.8447328,-7.3628297,-6.4878297,-6.3628297,-6.3628297,-4.8628297,-5.1753297,-4.0503297,-4.2378297,-4.4253297,-4.2378297,-3.4253297,-3.5503297,-2.4253297,-3.3628297,-3.4253297,-3.3628297,-3.6128297,-3.1128297,-2.3003297,-9.418615,-8.800329,-8.800329,-8.237829,-7.3628297,-7.3628297,-6.7378297,-6.6753297,-5.9253297,-5.1753297,-5.1128297,-4.6128297,-4.4253297,-4.6753297,-4.6128297,-4.6128297,-3.6128297,-4.4878297,-4.4878297,-3.6753297,-3.6128297,-3.6128297,-3.6128297,-9.987829,-9.793615,-9.175329,-8.612829,-7.8003297,-7.6753297,-7.4253297,-6.8003297,-6.8003297,-6.0503297,-5.4253297,-5.4253297,-4.8003297,-5.6753297,-4.9878297,-4.8628297,-5.1753297,-4.9253297,-4.8628297,-4.7378297,-3.8628297,-3.9878297,-8.612829,-8.487829,-8.050329,-7.4253297,-6.9878297,-6.8628297,-7.1128297,-6.4878297,-6.6753297,-7.3628297,-5.6753297,-6.3628297,-5.9878297,-5.1753297,-6.5503297,-5.6128297,-5.6128297,-5.2378297,-4.5503297,-7.4253297,-7.4253297,-7.7378297,-7.1128297,-7.4253297,-7.9878297,-7.9878297,-8.237829,-7.1753297,-7.1753297,-6.9253297,-7.5503297,-7.1753297,-6.1128297,-7.0503297,-8.175329,-7.9878297,-8.237829,-7.8628297,-8.675329,-9.300329,-8.925329,-9.425329,-9.487829,-7.5503297,-8.300329,-7.7378297,-7.0503297,-8.237829,-8.425329,-9.487829,-9.300329,-9.737829,-9.112829,-9.112829,-9.050329,-8.175329,-8.175329,-9.675329,-9.862829,-9.925329,-9.175329,-9.050329,-8.800329,-8.300329,-8.112829,-9.862829,-8.987829,-8.800329,-8.737829,-8.925329,-9.550329
2017-01-04,0.31343994,0.43843994,0.0027709962,0.31343994,0.50093997,0.6496216,2.7121215,0.27462158,0.27462158,0.25093994,0.66411746,0.66411746,2.7121215,2.5946288,2.5946288,0.10161743,0.22661743,0.41411743,0.66411746,1.5391175,2.6641173,2.6641173,2.0946288,2.5946288,0.53212893,0.0009399414,0.22661743,0.10161743,0.28911743,0.28911743,1.4766175,2.6016173,1.9141175,3.7891173,1.0946289,1.0946289,0.06343994,-0.12406006,-0.12406006,-0.18656006,-0.37406006,-0.12406006,0.35161743,0.41411743,0.97661746,1.9141175,0.91411746,0.60161746,0.60161746,-0.12406006,-0.31156006,-0.74906003,-0.43656006,-0.68656003,-0.62406003,-0.37406006,-0.49906006,-0.37406006,0.35161743,0.35161743,0.62642825,0.93892825,0.68892825,0.68843997,0.75093997,0.68843997,-0.12406006,-1.74906,-1.18656,-1.12406,-0.74906003,-1.24906,-0.81156003,-0.81156003,-0.68656003,-0.77338254,-0.71088254,-0.39838257,0.10161743,0.87642825,0.93892825,0.62642825,-0.061071776,0.75093997,0.62593997,-0.74906003,-0.74906003,0.93843997,-2.0615602,-1.24906,-1.24906,-1.12406,-1.74906,-1.62406,-1.68656,-1.5233825,-0.31107178,-0.31107178,0.12642822,0.31392822,0.31392822,0.62642825,0.7593018,0.7593018,0.627771,0.18843994,0.25093994,0.690271,0.62593997,1.00094,0.87593997,-2.4990602,-2.2490602,-2.1865602,-1.87406,-1.74906,-1.74906,-1.74906,-0.62357175,-0.62357175,-0.18607178,-0.061071776,0.12642822,0.18892822,0.19680175,0.6343018,0.38430175,0.38430175,0.18843994,0.06343994,1.50094,0.62593997,0.81343997,0.50093997,-3.9365602,-3.9365602,-2.4990602,-2.1865602,-2.1865602,-1.87406,-1.74906,-1.68656,-1.5233825,-1.3358825,-1.18656,-0.061071776,-0.18607178,-0.68607175,0.19680175,0.07180176,0.32180175,0.32180175,0.009301757,-0.42819825,-0.42819825,0.56343997,0.43843994,0.25093994,-4.43656,-3.9990602,-3.9365602,-2.5615602,-2.1240602,-2.1240602,-1.74906,-1.74906,-1.49906,-1.18656,-1.18656,-0.37357178,-0.24906006,-0.24906006,-0.68656003,-0.68656003,-0.6156982,0.13430175,-0.24069825,-0.5531982,-0.36569825,0.50093997,0.43843994,-5.24906,-4.18656,-3.9365602,-3.1240602,-2.4990602,-2.4365602,-1.99906,-1.68656,-1.62406,-1.24906,-1.06156,-0.99906003,-0.37406006,-0.31156006,-0.81156003,-0.68656003,-1.6156982,-0.6156982,-0.24069825,-0.24069825,-0.8031982,-0.8031982,0.43843994,-5.87406,-4.74906,-4.74906,-3.3740602,-3.0615602,-3.0615602,-2.4365602,-2.3740602,-1.87406,-1.62406,-1.74906,-1.18656,-1.18656,-1.06156,-0.81156003,-0.81156003,-1.43656,-1.8656982,-1.8656982,-0.42819825,-0.6781982,-0.42819825,0.25093994,-6.06156,-5.37406,-4.68656,-4.56156,-3.3115602,-3.6240602,-2.9365602,-2.2490602,-2.2490602,-1.99906,-2.4360719,-1.68656,-1.31156,-2.0615602,-1.12406,-0.8031982,-1.6156982,-2.1781983,-2.3656983,-1.4281982,-0.6781982,-1.1781982,-0.68656003,-6.06156,-6.31156,-5.56156,-5.56156,-4.49906,-3.6865602,-3.6865602,-2.8740602,-2.3115602,-2.8110719,-2.4360719,-1.9360718,-2.3735719,-2.0615602,-1.2406982,-0.9906982,-0.9906982,-2.4281983,-2.8740602,-2.8740602,-1.5531982,-1.6156982,-7.99906,-7.18656,-7.31156,-6.43656,-5.56156,-5.49906,-4.49906,-3.6865602,-3.7490602,-3.3735719,-3.3735719,-2.1235719,-1.8735718,-1.8735718,-1.4281982,-1.1781982,-1.1781982,-2.1156983,-2.8656983,-2.9281983,-2.6865602,-1.87406,-1.809729,-9.18656,-8.18656,-7.31156,-7.62406,-6.68656,-6.12406,-6.12406,-5.12406,-4.873572,-3.9990602,-3.3735719,-2.8735719,-2.6860719,-2.1235719,-2.6781983,-1.3656982,-2.7406983,-3.2406983,-2.8656983,-3.2490602,-2.6865602,-1.87406,-10.24906,-9.31156,-9.31156,-8.56156,-7.56156,-7.43656,-6.93656,-6.74906,-5.99906,-4.873572,-3.6235719,-3.1483827,-2.8735719,-3.6235719,-3.6156983,-3.6156983,-2.9906983,-3.997229,-3.997229,-3.434729,-3.2490602,-3.2490602,-3.1240602,-10.62406,-10.37406,-9.43656,-8.81156,-8.12406,-7.81156,-7.37406,-6.74906,-6.74906,-5.311072,-3.3983827,-3.3983827,-2.9906983,-3.6781983,-3.6156983,-3.8793092,-4.129309,-4.254309,-4.309729,-4.184729,-3.5615602,-3.6865602,-8.81156,-8.62406,-7.99906,-7.49906,-7.0233827,-5.8983827,-4.436072,-3.8110719,-3.1235719,-3.1156983,-3.6781983,-4.0531983,-4.379309,-4.129309,-5.379309,-4.566809,-4.566809,-4.497229,-4.31156,-7.49906,-6.9608827,-4.998572,-4.436072,-3.4985719,-3.4906983,-3.4906983,-3.5531983,-4.7406983,-4.7406983,-5.066809,-5.8656983,-5.9281983,-5.066809,-5.2406983,-5.373572,-3.8110719,-3.6156983,-3.3031983,-3.8656983,-4.6156983,-4.2406983,-5.1156983,-5.4281983,-5.8656983,-6.1781983,-4.8656983,-5.2406983,-3.6156983,-3.9281983,-4.9906983,-4.6156983,-5.3031983,-4.8656983,-4.8656983,-5.0531983,-4.311072,-4.311072,-5.2406983,-5.4906983,-5.248572,-4.311072,-4.373572,-4.373572,-3.6235719,-3.5610719,-5.373572,-4.373572,-4.373572,-4.311072,-4.311072,-4.998572
